timestamp_utc,level,category,class_method,event,args,ret,details,raw
2025-10-13T08:24:53.049327Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049330Z,+,,ContentResolver.query,info,,,"uri= <android.net.Uri$HierarchicalUri>  sel= null java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:75)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)","[+] ContentResolver.query uri= <android.net.Uri$HierarchicalUri>  sel= null java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:75)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)
"
2025-10-13T08:24:53.049341Z,+,,ContentResolver.query,info,,,"uri= <android.net.Uri$HierarchicalUri>  sel= null java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at android.content.ContentResolver.query(ContentResolver.java:1151)
	at android.content.ContentResolver.query(ContentResolver.java:1107)
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:75)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)","[+] ContentResolver.query uri= <android.net.Uri$HierarchicalUri>  sel= null java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at android.content.ContentResolver.query(ContentResolver.java:1151)
	at android.content.ContentResolver.query(ContentResolver.java:1107)
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:75)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)
"
2025-10-13T08:24:53.049352Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049357Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049362Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049366Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049369Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049374Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049378Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049382Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049385Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049390Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049394Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049398Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049401Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049405Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049410Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049413Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049417Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049421Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049426Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049429Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049433Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049437Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049445Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049449Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049452Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049457Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049462Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049465Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049468Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049473Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049478Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049481Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049485Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049489Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049494Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049497Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049501Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049505Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049510Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049514Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049518Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049522Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049527Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049531Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049534Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049539Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049544Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049547Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049551Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049555Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049560Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049563Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049567Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049571Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049576Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049579Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049582Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049588Z,+,,ContentResolver.query,info,,,"uri= <android.net.Uri$HierarchicalUri>  sel= lookup IN () AND mimetype = 'vnd.android.cursor.item/name' java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:605)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)","[+] ContentResolver.query uri= <android.net.Uri$HierarchicalUri>  sel= lookup IN () AND mimetype = 'vnd.android.cursor.item/name' java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:605)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)
"
2025-10-13T08:24:53.049599Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049604Z,+,,ContentResolver.query,info,,,"uri= <android.net.Uri$HierarchicalUri>  sel= <android.os.Bundle> java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at android.content.ContentResolver.query(ContentResolver.java:1151)
	at android.content.ContentResolver.query(ContentResolver.java:1107)
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:605)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)","[+] ContentResolver.query uri= <android.net.Uri$HierarchicalUri>  sel= <android.os.Bundle> java.lang.Exception: stack
	at android.content.ContentResolver.query(Native Method)
	at android.content.ContentResolver.query(ContentResolver.java:1151)
	at android.content.ContentResolver.query(ContentResolver.java:1107)
	at android.content.ContentResolver.query(Native Method)
	at org.telegram.messenger.ContactsController.readContactsFromPhoneBook(Unknown Source:605)
	at org.telegram.messenger.ContactsController.lambda$performSyncPhoneBook$25(Unknown Source:73)
	at org.telegram.messenger.ContactsController.$r8$lambda$gBU6U9H7n0TqD5DiIXYquK955pc(SourceFile:0)
	at org.telegram.messenger.ContactsController$$ExternalSyntheticLambda14.run(SourceFile:0)
	at android.os.Handler.handleCallback(Handler.java:942)
	at android.os.Handler.dispatchMessage(Handler.java:99)
	at android.os.Looper.loopOnce(Looper.java:201)
	at android.os.Looper.loop(Looper.java:288)
	at org.telegram.messenger.DispatchQueue.run(Unknown Source:33)
"
2025-10-13T08:24:53.049616Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049619Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049622Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049627Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049632Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049635Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049639Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049643Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049648Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049651Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049655Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049659Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049664Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049667Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049671Z,+,call,org.telegram.SQLite.SQLiteDatabase.commitTransaction,enter,[],,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction called with: []
2025-10-13T08:24:53.049675Z,+,call,org.telegram.SQLite.SQLiteDatabase.commitTransaction,enter,"[""-5476376657320645064""]",,,"[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction called with: [""-5476376657320645064""]"
2025-10-13T08:24:53.049680Z,+,ret,org.telegram.SQLite.SQLiteDatabase.commitTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction => void
2025-10-13T08:24:53.049684Z,+,ret,org.telegram.SQLite.SQLiteDatabase.commitTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.commitTransaction => void
2025-10-13T08:24:53.049687Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""DELETE FROM contacts WHERE 1""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""DELETE FROM contacts WHERE 1""]"
2025-10-13T08:24:53.049694Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756970216,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756970216
2025-10-13T08:24:53.049697Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049702Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049705Z,+,call,org.telegram.SQLite.SQLiteDatabase.beginTransaction,enter,[],,,[+] org.telegram.SQLite.SQLiteDatabase.beginTransaction called with: []
2025-10-13T08:24:53.049710Z,+,call,org.telegram.SQLite.SQLiteDatabase.beginTransaction,enter,"[""-5476376657320645064""]",,,"[+] org.telegram.SQLite.SQLiteDatabase.beginTransaction called with: [""-5476376657320645064""]"
2025-10-13T08:24:53.049715Z,+,ret,org.telegram.SQLite.SQLiteDatabase.beginTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.beginTransaction => void
2025-10-13T08:24:53.049718Z,+,ret,org.telegram.SQLite.SQLiteDatabase.beginTransaction,return,,void,,[+] org.telegram.SQLite.SQLiteDatabase.beginTransaction => void
2025-10-13T08:24:53.049722Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.prepare,enter,"[""-5476376657320645064"", ""REPLACE INTO contacts VALUES(?, ?)""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.prepare called with: [""-5476376657320645064"",""REPLACE INTO contacts VALUES(?, ?)""]"
2025-10-13T08:24:53.049727Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.prepare,return,,-5476376652756970216,,[+] org.telegram.SQLite.SQLitePreparedStatement.prepare => -5476376652756970216
2025-10-13T08:24:53.049730Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049735Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049740Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049743Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049746Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049751Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049756Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049759Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049762Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049767Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049771Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049775Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049778Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049783Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049787Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049791Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049794Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049798Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049803Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049806Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
2025-10-13T08:24:53.049810Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,[],,,[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: []
2025-10-13T08:24:53.049814Z,+,call,org.telegram.SQLite.SQLitePreparedStatement.step,enter,"[""-5476376652756970216""]",,,"[+] org.telegram.SQLite.SQLitePreparedStatement.step called with: [""-5476376652756970216""]"
2025-10-13T08:24:53.049819Z,+,ret,org.telegram.SQLite.SQLitePreparedStatement.step,return,,1,,[+] org.telegram.SQLite.SQLitePreparedStatement.step => 1
